mjd,R,err_R,B,err_B,V,err_V,i',err_i',r',err_r'
54077.936170212764,14.88737869744132,0.03894446871818935,17.026695931268378,0.1064670046873751,15.665598175240362,0.04244976310723459,14.610265738245445,0.06785440343518577,15.084072257308932,0.04968424222313865
54078.9414893617,14.914171609166416,0.03913486816241237,17.06354737091327,0.10696457799597639,15.694867983439622,0.04266558614001202,14.633469416479798,0.06814453934063733,15.109687209618414,0.0499056738118783
54079.94680851064,14.94117779450201,0.0393220142269588,17.099973803483635,0.10755180295329347,15.724246243720387,0.042886684016805524,14.657215388453324,0.068462774257325,15.135683314696166,0.05013323401815039
54080.95212765958,14.968378212043561,0.039506786619737236,17.13594552278269,0.10825625489415082,15.753711544763647,0.04311630107582033,14.681488913996603,0.06881929922321534,15.162043235968255,0.05037066843207529
54081.95744680851,14.995754046158467,0.039690079577131214,17.17143686985918,0.10910528311114077,15.783243369717297,0.04335767177596915,14.706273588343791,0.06922446584703996,15.188748930652821,0.0506218318714539
54082.96276595745,15.02328672056177,0.03987278230636636,17.206426187571722,0.11012503424023466,15.812822099912978,0.043613942409061066,14.731551385802362,0.0696884582055797,15.215781678558685,0.05089057880193987
54083.96808510638,15.050957911292741,0.040055760655767096,17.240895750278952,0.11133940789709135,15.842429013758931,0.04388808929229852,14.757302714878008,0.07022093454726258,15.243122116245033,0.05118064496389101
54084.97340425532,15.078749559087598,0.04023984026297697,17.27483166964224,0.11276901748046202,15.872046280974772,0.04418283655234292,14.783506484349687,0.07083065741933109,15.270750276292745,0.05149552494867403
54085.97872340425,15.106643881127411,0.040425791343214834,17.308223777640805,0.11443023792831297,15.901656952343089,0.044500577001059145,14.81014017972214,0.0715251340430375,15.29864563138834,0.051838351173733185
54086.984042553195,15.134623382161934,0.040614315326503087,17.34106548805626,0.11633442061012787,15.93124494519553,0.04484329973817623,14.837179949431146,0.0723102900534166,15.326787142915833,0.05221178011031157
54087.98936170213,15.162670864995192,0.04080603349308767,17.37335363779053,0.11848734235362957,15.960795024855898,0.045212528002915205,14.864600700091756,0.07319019872812381,15.355153313693492,0.05261789156056602
54088.994680851065,15.19076944033138,0.04100147775535822,17.40508830953557,0.12088893231510471,15.990292782307257,0.045609270409813316,14.892376200042548,0.07416688433197068,15.383722244486876,0.05305810631256798
