mjd,V,err_V,B,err_B,R,err_R,I,err_I,r',err_r',U,err_U
57199.5,18.234940813608432,0.038137559206860586,18.77594605787297,0.049145925884317106,18.045230079768686,0.04761547279745429,17.73596083482508,0.04883483806724157,18.193400941006956,0.045097043564510324,18.335332064051386,0.0959545601925238
57202.583333333336,18.265523161288627,0.04020687188983242,18.80326471963457,0.05127097314837577,18.075244485761687,0.04987234337834147,17.766913280205046,0.0514206422423095,18.22273627347326,0.047101855733438495,18.349549245647495,0.09696285218667458
57205.666666666664,18.294204383971135,0.042165185483388254,18.827997518235208,0.053199708624539425,18.104623885603246,0.05181497816402983,17.79734152734136,0.053706236175398776,18.251261476175046,0.04882661861983369,18.361320978807612,0.0984718962331599
57208.75,18.321111913821653,0.04393701096778503,18.850399697433744,0.05484938411646212,18.134291840620676,0.05369716459291839,17.828036974481563,0.05588628233281949,18.279916457498587,0.05053924021300036,18.372471068408572,0.10103318755660856
57211.833333333336,18.34636448575114,0.04550856917771241,18.87071221340466,0.056190188819311905,18.164492148611146,0.05580375349691609,17.859186872431167,0.05824379977035985,18.3089705255868,0.052491078788639935,18.38377106214898,0.10458195622157866
57214.916666666664,18.37006677098657,0.04697014122673714,18.889154217426068,0.05728486676798936,18.194839333551357,0.05834018254210692,17.89041946519839,0.061051941730598955,18.338071522916493,0.05481362265860857,18.395012182816174,0.1084338414322513
57218.0,18.392304286192825,0.04857176445143748,18.905916214366073,0.05834381669468548,18.224583687143905,0.06143353428994797,17.92104003212171,0.06453495750958542,18.36650627429964,0.05755792788198773,18.405405623500258,0.11173378508001787
57221.083333333336,18.413138656949286,0.050782106910142774,18.921153989511254,0.05979226515712154,18.25292970114009,0.06521947952729439,17.950314356755143,0.06889332027339673,18.393513694736583,0.0608288786862329,18.41406559622243,0.1139906167330904
57224.166666666664,18.432603307836587,0.054314444068906564,18.93498337552583,0.06232473766320458,18.2792678929074,0.06997142656162823,17.97767499348555,0.07438634802483683,18.418512735296503,0.0649460715814837,18.42036172739273,0.11544752185195782
57227.25,18.45069964390069,0.060060831936246804,18.947475910764098,0.06688761147860757,18.303258164690305,0.07624719820206266,18.002795270955374,0.08145988207354239,18.441184266365383,0.07059307235108499,18.42404643190875,0.11726103393632162
57230.333333333336,18.467393779940892,0.06891620793816725,18.95865542039664,0.07452918944018418,18.324790116999452,0.08494805917329923,18.025553677853225,0.09082804869585022,18.461431919184264,0.07883562750978884,18.425195875687137,0.12138846885798359
57233.416666666664,18.48261386511291,0.0815913657856463,18.96849553316642,0.08616039271584224,18.3438932556665,0.09714745336149337,18.045953584121037,0.10338414043210804,18.47929368539576,0.09086428135829736,18.424075525110794,0.12997187813829908
57236.5,18.49624804071084,0.09854994972097733,18.976918129549034,0.10239519326330855,18.36065787810142,0.11374841058623143,18.06405243191955,0.11995631327831113,18.49486410717884,0.10758234827221264,18.421022735604566,0.1444137047772405
