mjd,i,err_i,z,err_z,r,err_r,g,err_g
57173.3,22.547685763499942,0.4153539244910776,22.236114917138764,0.4336934224615025,23.453276301500864,0.519268612693765,23.59477249455324,0.4993881069451135
57176.36666666667,22.627213690427027,0.40061582390832146,22.303843862002168,0.414883513255752,23.55842463733552,0.5120745843678794,23.697180462977144,0.4912854552710505
57179.433333333334,22.70292621170171,0.3843802222390796,22.368398103003813,0.39460052080304747,23.65837197743673,0.5028525795459239,23.79454150320788,0.48124869626737743
57182.5,22.774535730993023,0.36682584998087814,22.4295192369284,0.37307579765500065,23.752766317894043,0.49169568079728926,23.886509441608553,0.4693810154563808
57185.566666666666,22.841768641359522,0.3481308711870494,22.486959611993598,0.35054880150993467,23.841276587345817,0.4787010898145763,23.97275820311353,0.45578756321559377
57188.63333333333,22.90436331398797,0.3284659029650194,22.540480246321692,0.32726202662951576,23.923590760464037,0.46396663235247526,24.05297988240403,0.4405712857589637
57191.7,22.962068056136616,0.3079869303997889,22.58984873283299,0.3034563520008487,23.99941390421003,0.4475880605258375,24.126882752744677,0.4238294819874941
57194.76666666667,23.01463908202902,0.28682896650373685,22.63483717448213,0.27936800056718253,24.068466200734974,0.4296579179219631,24.1941892568679,0.40565188191675133
57197.833333333336,23.061838538868926,0.26510193192656767,22.675220192144195,0.25522931106745683,24.130480989280215,0.41026709901303365,24.25463402273806,0.3861214322767751
57200.9,23.103432627985512,0.24289130164618428,22.71077304525022,0.2312773253446038,24.18520286734264,0.3895108101292167,24.30796194491353,0.3653195942737538
57203.96666666667,23.139189858427756,0.2202680545514402,22.741269902527733,0.20777744336897236,24.232385888772683,0.36750158702096497,24.353926369568796,0.343338999583306
57207.03333333333,23.1688794671461,0.19731650609463258,22.766482296943764,0.18507519167407144,24.271791893400177,0.34439363509308973,24.392287418122464,0.3203081401633098
57210.1,23.192270036299618,0.17419752514365552,22.786177795273147,0.16369856698240864,24.303188999322913,0.32042551504731703,24.422810480885175,0.2964360479833906
57213.166666666664,23.209128334258708,0.15128516813208862,22.800118908645118,0.14454303981535144,24.32635028516404,0.2959927229678196,24.44526490825058,0.2720906714769142
57216.23333333333,23.219218402599836,0.1294596107014812,22.808062266046818,0.1291515152449834,24.34105268553077,0.2717680443403802,24.459422922794744,0.24793359682302965
57219.3,23.222300906902888,0.1107018982200986,22.809758068153997,0.11994111030498933,24.347076118586187,0.24889154935249494,24.465058771251563,0.22514194152819883
57222.36666666667,23.218132764493276,0.09895864723676229,22.804949834071778,0.11982330187119648,24.34420286021708,0.2292329308614315,24.461948130814648,0.20572892592108702
57225.433333333334,23.206467057538816,0.09978966615010788,22.793374448693157,0.13077558052664484,24.33221717475149,0.21562423803236386,24.449867779592864,0.19283494124570685
57228.5,23.18705323513612,0.11634623045085013,22.77476251348594,0.15272448932915497,24.31090520775905,0.21170223249858494,24.428595536511978,0.19048582115236737
