l,U,B,V,R,I
6987.997599519904,0.0,0.0,0.001986571790942594,0.7304844568013095,0.0
6989.597919583917,0.0,0.0,0.0017707069638309685,0.7295408838395894,0.0
6991.19823964793,0.0,0.0,0.001554643793581516,0.7285962167632314,0.0
6992.798559711942,0.0,0.0,0.0013383822120121667,0.7276504551702081,0.0
6994.398879775956,0.0,0.0,0.0011219221509408508,0.7267035986584918,0.0
6995.999199839968,0.0,0.0,0.0009052635421858676,0.7257556468260571,0.0
6997.599519903981,0.0,0.0,0.0006884063175651472,0.7248065992708764,0.0
6999.199839967994,0.0,0.0,0.0004713504088966187,0.723856455590922,0.0
7000.800160032006,0.0,0.0,0.0002540957479987057,0.7229052153841687,0.0
7002.400480096019,0.0,0.0,3.664226668896735e-05,0.7219528782485878,0.0
7004.000800160033,0.0,0.0,0.0,0.7209994437821531,0.0
7005.601120224044,0.0,0.0,0.0,0.7200449115828388,0.0
7007.201440288058,0.0,0.0,0.0,0.7190892812486158,0.0
7008.801760352071,0.0,0.0,0.0,0.7181325523774584,0.0
7010.402080416083,0.0,0.0,0.0,0.7171747245673408,0.0
7012.002400480096,0.0,0.0,0.0,0.7162157974162335,0.0001472109003106392
7013.602720544109,0.0,0.0,0.0,0.7152557705221119,0.0004735404863645399
7015.203040608121,0.0,0.0,0.0,0.7142946434829479,0.0008001678997785104
7016.803360672135,0.0,0.0,0.0,0.7133324158967143,0.001127093242470441
7018.403680736147,0.0,0.0,0.0,0.7123690873613852,0.0014543166163576645
7020.00400080016,0.0,0.0,0.0,0.7114046574749334,0.0017818381233580699
7021.604320864173,0.0,0.0,0.0,0.7104391258353313,0.0021096578653895482
7023.204640928186,0.0,0.0,0.0,0.7096521729657369,0.0024377759443694304
7024.804960992198,0.0,0.0,0.0,0.7088649215325084,0.002766192462215608
7026.405281056212,0.0,0.0,0.0,0.7080767315678069,0.003094907520845971
7028.005601120224,0.0,0.0,0.0,0.7072876027257808,0.003423921222177849
7029.605921184237,0.0,0.0,0.0,0.7064975346605777,0.0037532336681291344
7031.20624124825,0.0,0.0,0.0,0.7057065270263447,0.004082844960617719
7032.806561312263,0.0,0.0,0.0,0.7049145794772304,0.00441275520156093
7034.406881376275,0.0,0.0,0.0,0.704121691667382,0.004742964492876661
7036.007201440289,0.0,0.0,0.0,0.7033278632509469,0.0050734729364828035
7037.607521504301,0.0,0.0,0.0,0.702533093882074,0.005404280634296686
7039.207841568314,0.0,0.0,0.0,0.7017373832149097,0.0057353876882362
7040.808161632327,0.0,0.0,0.0,0.7009407309036021,0.006066794200219236
7042.408481696339,0.0,0.0,0.0,0.7001431366023,0.006398500272162936
7044.008801760352,0.0,0.0,0.0,0.6993445999651491,0.006730506005985758
7045.6091218243655,0.0,0.0,0.0,0.6985451206462984,0.007062811503605025
7047.209441888377,0.0,0.0,0.0,0.6977446982998963,0.00739541686693807
7048.8097619523905,0.0,0.0,0.0,0.6969433325800884,0.0077283221979033475
7050.410082016404,0.0,0.0,0.0,0.696141023141024,0.008061527598418187
7052.010402080416,0.0,0.0,0.0,0.6953377696368513,0.008395033170399909
7053.610722144429,0.0,0.0,0.0,0.6945335717217161,0.00872883901576698
7055.2110422084415,0.0,0.0,0.0,0.6937284290497677,0.009062945236436533
7056.811362272454,0.0,0.0,0.0,0.6929223412751535,0.009397351934326463
7058.4116823364675,0.0,0.0,0.0,0.6921153080520206,0.009732059211354666
7060.01200240048,0.0,0.0,0.0,0.6913073290345174,0.01006706716943846
7061.6123224644925,0.0,0.0,0.0,0.6904984038767913,0.010402375910495745
7063.212642528506,0.0,0.0,0.0,0.6896885322329898,0.010737985536444413
7064.8129625925185,0.0,0.0,0.0,0.6888777137572613,0.011073896149201788
7066.413282656531,0.0,0.0,0.0,0.688065948103753,0.011410107850685762
7068.013602720544,0.0,0.0,0.0,0.6872532349266123,0.011746620742814236
7069.613922784557,0.0,0.0,0.0,0.6864395738799878,0.012083434927504527
7071.2142428485695,0.0,0.0,0.0,0.6856249646180266,0.01242055050667453
7072.814562912583,0.0,0.0,0.0,0.6848564245486904,0.012757967582242144
7074.414882976595,0.0,0.0,0.0,0.6841024327271951,0.013095686256124686
7076.015203040608,0.0,0.0,0.0,0.6833475482113415,0.013433706630240056
7077.615523104621,0.0,0.0,0.0,0.6825917706744642,0.013772028806506147
7079.215843168634,0.0,0.0,0.0,0.6818350997898992,0.014110652886840281
7080.816163232646,0.0,0.0,0.0,0.6810775352309814,0.014449578973160347
7082.41648329666,0.0,0.0,0.0,0.6803190766710456,0.014788807167384252
7084.016803360672,0.0,0.0,0.0,0.6795597237834284,0.015128337571429317
7085.617123424685,0.0,0.0,0.0,0.6787994762414642,0.015468170287213425
7087.217443488698,0.0,0.0,0.0,0.6780383337184877,0.015808305416654483
7088.81776355271,0.0,0.0,0.0,0.6772762958878358,0.01614874306166961
7090.418083616723,0.0,0.0,0.0,0.6765133624228418,0.01648948332417729
7092.018403680737,0.0,0.0,0.0,0.6757495329968422,0.016830526306094835
7093.618723744748,0.0,0.0,0.0,0.6749848072831728,0.017171872109339563
7095.219043808762,0.0,0.0,0.0,0.6742191849551673,0.017513520835829955
7096.819363872774,0.0,0.0,0.0,0.6734526656861622,0.01785547258748313
7098.419683936788,0.0,0.0,0.0,0.6726852491494919,0.018197727466217183
7100.0200040008,0.0,0.0,0.0,0.6719169350184925,0.01854028557394943
7101.620324064813,0.0,0.0,0.0,0.6711477229664988,0.018883147012597766
7103.220644128825,0.0,0.0,0.0,0.6703776126668464,0.019226311884079895
7104.820964192839,0.0,0.0,0.0,0.6696066037928696,0.01956978029031373
7106.421284256851,0.0,0.0,0.0,0.6688346960179052,0.019913552333216566
7108.021604320864,0.0,0.0,0.0,0.6680618890152873,0.02025762811470631
7109.621924384877,0.0,0.0,0.0,0.6672881824583513,0.02060200773670086
7111.22224444889,0.0,0.0,0.0,0.6665135760204333,0.02094669130111753
7112.822564512902,0.0,0.0,0.0,0.6657380693748678,0.023728023429990863
7114.422884576916,0.0,0.0,0.0,0.6649616621949898,0.026603113420809166
7116.023204640928,0.0,0.0,0.0,0.6641843541541356,0.02948078338962074
7117.623524704941,0.0,0.0,0.0,0.6634061449256397,0.0323610342060302
7119.223844768954,0.0,0.0,0.0,0.6626270341828372,0.03524386673964217
7120.824164832967,0.0,0.0,0.0,0.6618470215990642,0.03812928186005639
7122.424484896979,0.0,0.0,0.0,0.661061831129373,0.04101728043687745
7124.024804960993,0.0,0.0,0.0,0.6602716071494054,0.04390786333971
7125.625125025005,0.0,0.0,0.0,0.6594804727950628,0.04680103143815376
7127.225445089018,0.0,0.0,0.0,0.658688427737136,0.049696785601813336
7128.82576515303,0.0,0.0,0.0,0.6578954716464152,0.05259512670029173
7130.426085217044,0.0,0.0,0.0,0.6571016041936901,0.05549605560319359
7132.026405281056,0.0,0.0,0.0,0.6563068250497529,0.05839957318011858
7133.626725345069,0.0,0.0,0.0,0.6555111338853933,0.06130568030067138
7135.227045409082,0.0,0.0,0.0,0.6547145303714013,0.06421437783445658
7136.827365473095,0.0,0.0,0.0,0.6539170141785684,0.06712566665107389
7138.427685537107,0.0,0.0,0.0,0.6531185849776848,0.07003954762012797
7140.028005601121,0.0,0.0,0.0,0.6523192424395404,0.07295602161122343
7141.628325665133,0.0,0.0,0.0,0.6515189862349269,0.07587508949396
7143.228645729146,0.0,0.0,0.0,0.6507178160346343,0.07879675213794227
7144.828965793159,0.0,0.0,0.0,0.6499157315094524,0.0817210104127749
7146.429285857172,0.0,0.0,0.0,0.6491127323301731,0.0846478651880576
7148.029605921184,0.0,0.0,0.0,0.6483088181675861,0.08757731733339495
7149.629925985197,0.0,0.0,0.0,0.6475039886924822,0.09050936771839002
7151.23024604921,0.0,0.0,0.0,0.6466982435756511,0.09344401721264739
7152.830566113223,0.0,0.0,0.0,0.6458915824878849,0.09638126668576678
7154.430886177235,0.0,0.0,0.0,0.6450840050999731,0.09932111700735279
7156.031206241249,0.0,0.0,0.0,0.644275511082706,0.10226356904701013
7157.631526305261,0.0,0.0,0.0,0.6434661001068751,0.10520862367433845
7159.231846369274,0.0,0.0,0.0,0.6426557718432705,0.10815628175894232
7160.832166433287,0.0,0.0,0.0,0.641844525962682,0.11110654417042651
7162.4324864973,0.0,0.0,0.0,0.6410323621359014,0.11405941177839062
7164.032806561312,0.0,0.0,0.0,0.6402192800337186,0.11701488545243935
7165.6331266253255,0.0,0.0,0.0,0.6394052793269238,0.11997296606217726
7167.233446689338,0.0,0.0,0.0,0.6385903596863083,0.1229336544772041
7168.833766753351,0.0,0.0,0.0,0.6377745207826623,0.1258969515671245
7170.434086817363,0.0,0.0,0.0,0.636957762286776,0.12886285820154142
7172.0344068813765,0.0,0.0,0.0,0.6361441430199704,0.13183137525005956
7173.634726945389,0.0,0.0,0.0,0.6353408589202597,0.13480250358227855
7175.235047009402,0.0,0.0,0.0,0.634536667906707,0.13777624406780303
7176.835367073415,0.0,0.0,0.0,0.6337315696546744,0.14075259757623776
7178.4356871374275,0.0,0.0,0.0,0.6329255638395256,0.1437315649771822
7180.03600720144,0.0,0.0,0.0,0.6321186501366233,0.14671314714024114
7181.6363272654535,0.0,0.0,0.0,0.6313108282213299,0.1496973449350193
7183.236647329466,0.0,0.0,0.0,0.6305020977690091,0.15268415923111617
7184.8369673934785,0.0,0.0,0.0,0.6296924584550235,0.15567359089813657
7186.437287457492,0.0,0.0,0.0,0.6288819099547354,0.158665640805685
7188.0376075215045,0.0,0.0,0.0,0.6280704519435085,0.16166030982336121
7189.637927585517,0.0,0.0,0.0,0.6272580840967055,0.16465759882076986
7191.2382476495295,0.0,0.0,0.0,0.626444806089689,0.16765750866751383
7192.838567713543,0.0,0.0,0.0,0.6256306175978216,0.17066004023319795
7194.4388877775555,0.0,0.0,0.0,0.6248155182964671,0.17366519438742178
7196.039207841568,0.0,0.0,0.0,0.6239995078609881,0.17667297199978999
7197.639527905581,0.0,0.0,0.0,0.6231825859667466,0.17968337393990721
7199.239847969594,0.0,0.0,0.0,0.6223647522891069,0.18269640107737312
7200.8401680336065,0.0,0.0,0.0,0.6215460065034312,0.18571205428179235
7202.44048809762,0.0,0.0,0.0,0.6207263482850817,0.18873033442276965
7204.040808161632,0.0,0.0,0.0,0.6199057773094226,0.1917512423699045
7205.641128225645,0.0,0.0,0.0,0.6190842932518162,0.1947747789928017
7207.241448289658,0.0,0.0,0.0,0.6182618957876248,0.19780094516106594
7208.841768353671,0.0,0.0,0.0,0.6174385845922125,0.20082974174429677
7210.442088417683,0.0,0.0,0.0,0.6166143593409416,0.20386116961209882
7212.042408481697,0.0,0.0,0.0,0.6157892197091743,0.20762277333837822
7213.642728545709,0.0,0.0,0.0,0.6149631653722747,0.21218760487120467
7215.243048609722,0.0,0.0,0.0,0.614136196005605,0.21675642628046785
7216.843368673734,0.0,0.0,0.0,0.6133083112845282,0.22132923888692654
7218.443688737748,0.0,0.0,0.0,0.6124795108844069,0.22590604401134237
7220.04400880176,0.0,0.0,0.0,0.6116497944806047,0.2304868429744689
7221.644328865773,0.0,0.0,0.0,0.6108199989250981,0.2350716370970677
7223.244648929786,0.0,0.0,0.0,0.6100274941482716,0.23966042769990017
7224.844968993799,0.0,0.0,0.0,0.6092341069989918,0.24425321610371997
7226.445289057811,0.0,0.0,0.0,0.6084398371641204,0.2488500036292886
7228.045609121825,0.0,0.0,0.0,0.6076446843305184,0.2534507915973676
7229.645929185837,0.0,0.0,0.0,0.6068486481850486,0.2580555813287104
7231.24624924985,0.0,0.0,0.0,0.6060517284145724,0.2626643741440789
7232.846569313863,0.0,0.0,0.0,0.6052539247059514,0.2672771713642342
7234.446889377876,0.0,0.0,0.0,0.6044552367460481,0.27189397430993006
7236.047209441888,0.0,0.0,0.0,0.6036556642217236,0.27651478430192805
7237.647529505901,0.0,0.0,0.0,0.6028552068198402,0.2811396026609869
7239.247849569914,0.0,0.0,0.0,0.602053864227259,0.2857684307078682
7240.848169633927,0.0,0.0,0.0,0.6012516361308428,0.2904012697633256
7242.448489697939,0.0,0.0,0.0,0.6004485222174528,0.2950381211481206
7244.048809761953,0.0,0.0,0.0,0.5996445221739506,0.29967898618301464
7245.649129825965,0.0,0.0,0.0,0.5988396356871991,0.3043238661887612
7247.249449889978,0.0,0.0,0.0,0.5980338624440591,0.30897276248612215
7248.849769953991,0.0,0.0,0.0,0.5972272021313922,0.3136256763958587
7250.450090018004,0.0,0.0,0.0,0.5964196544360614,0.3182826092387246
7252.050410082016,0.0,0.0,0.0,0.5956112190449278,0.3229435623354812
7253.65073014603,0.0,0.0,0.0,0.5948018956448526,0.3276085370068902
7255.251050210042,0.0,0.0,0.0,0.5939916839226989,0.332277534573705
7256.851370274055,0.0,0.0,0.0,0.5931805835653279,0.3369505563566873
7258.451690338067,0.0,0.0,0.0,0.5923685942596013,0.3416276036765959
7260.052010402081,0.0,0.0,0.0,0.5915557156923806,0.3463086778541923
7261.652330466093,0.0,0.0,0.0,0.5907419475505286,0.35099378021023
7263.252650530106,0.0,0.0,0.0,0.5899272895209065,0.3556829120654707
7264.852970594119,0.0,0.0,0.0,0.5891117412903758,0.3603760747406758
7266.453290658132,0.0,0.0,0.0,0.5882953025457991,0.36507326955659897
7268.053610722144,0.0,0.0,0.0,0.5874779729740376,0.3697744978340015
7269.653930786158,0.0,0.0,0.0,0.5866597522619531,0.37447976089364515
7271.25425085017,0.0,0.0,0.0,0.5858406400964082,0.3791890600562836
7272.854570914183,0.0,0.0,0.0,0.5849948073527353,0.383902396642678
7274.454890978196,0.0,0.0,0.0,0.5841406736156469,0.3886197719735901
7276.055211042209,0.0,0.0,0.0,0.5832856182418682,0.3933411873697734
7277.655531106221,0.0,0.0,0.0,0.5824296409086128,0.3980666441519896
7279.255851170234,0.0,0.0,0.0,0.5815727412930938,0.4027961436409974
7280.856171234247,0.0,0.0,0.0,0.5807149190725245,0.40752968715755833
7282.45649129826,0.0,0.0,0.0,0.5798561739241194,0.4122672760224259
7284.056811362272,0.0,0.0,0.0,0.5789965055250919,0.4170089115563618
7285.657131426286,0.0,0.0,0.0,0.5781359135526546,0.4217545950801275
7287.257451490298,0.0,0.0,0.0,0.5772743976840228,0.4265043279144766
7288.857771554311,0.0,0.0,0.0,0.576411957596409,0.4312581113801705
7290.458091618324,0.0,0.0,0.0,0.5755485929670264,0.43601594679797084
7292.058411682337,0.0,0.0,0.0,0.5746843034730902,0.4407778354886312
7293.658731746349,0.0,0.0,0.0,0.5738190887918126,0.4455437787729129
7295.2590518103625,0.0,0.0,0.0,0.5729529486004074,0.4503137779715778
7296.859371874375,0.0,0.0,0.0,0.5720858825760888,0.4550878344053792
7298.459691938388,0.0,0.0,0.0,0.5712178903960702,0.45986594939507863
7300.060012002401,0.0,0.0,0.0,0.5703489717375644,0.46464812426143787
7301.6603320664135,0.0,0.0,0.0,0.5694791262777862,0.4694343603252102
7303.260652130426,0.0,0.0,0.0,0.5686083536939489,0.47422465890715726
7304.860972194439,0.0,0.0,0.0,0.5677366536632655,0.479019021328038
7306.461292258452,0.0,0.0,0.0,0.5668640258629498,0.4838174489086138
7308.0616123224645,0.0,0.0,0.0,0.5659904699702161,0.4886199429696383
7309.661932386477,0.0,0.0,0.0,0.5651159856622775,0.49342650483187306
7311.26225245049,0.0,0.0,0.0,0.5642405726163469,0.4982371358160796
7312.862572514503,0.0,0.0,0.0,0.5633642305096392,0.5016248570031263
7314.4628925785155,0.0,0.0,0.0,0.5624869590193674,0.5049993910311765
7316.063212642529,0.0,0.0,0.0,0.5616087578227449,0.5083767344837881
7317.663532706541,0.0,0.0,0.0,0.5607296265969858,0.5117568882670946
7319.263852770554,0.0,0.0,0.0,0.5598495650193034,0.5151398532872362
7320.864172834567,0.0,0.0,0.0,0.5589685727669109,0.5185256304503526
7322.46449289858,0.0,0.0,0.0,0.558004653688941,0.5219142206625778
7324.064812962592,0.0,0.0,0.0,0.5569681318854353,0.5253056248300513
7325.665133026605,0.0,0.0,0.0,0.5559305441415255,0.5286998438589113
7327.265453090618,0.0,0.0,0.0,0.5548918900904156,0.5320968786552973
7328.865773154631,0.0,0.0,0.0,0.5538521693653117,0.5354967301253436
7330.466093218643,0.0,0.0,0.0,0.5528113815994176,0.5388993991751897
7332.066413282657,0.0,0.0,0.0,0.5517695264259378,0.5423048867109755
7333.666733346669,0.0,0.0,0.0,0.5507266034780779,0.5457131936388351
7335.267053410682,0.0,0.0,0.0,0.5496826123890423,0.5491243208649081
7336.867373474695,0.0,0.0,0.0,0.5486375527920345,0.5525382692953343
7338.467693538708,0.0,0.0,0.0,0.5475914243202611,0.5559550398362478
7340.06801360272,0.0,0.0,0.0,0.5465442266069258,0.5593746333937883
7341.668333666734,0.0,0.0,0.0,0.5454959592852329,0.5627970508740957
7343.268653730746,0.0,0.0,0.0,0.5444466219883881,0.5662222931833037
7344.868973794759,0.0,0.0,0.0,0.5433962143495956,0.5696503612275524
7346.469293858771,0.0,0.0,0.0,0.5423447360020602,0.5730812559129795
7348.069613922785,0.0,0.0,0.0,0.5412921865789859,0.5765149781457248
7349.669933986797,0.0,0.0,0.0,0.5402385657135785,0.5799515288319224
7351.27025405081,0.0,0.0,0.0,0.5391838730390425,0.583390908877712
7352.870574114823,0.0,0.0,0.0,0.5381281081885816,0.5868331191892332
7354.470894178836,0.0,0.0,0.0,0.5370712707954017,0.5902781606726203
7356.071214242848,0.0,0.0,0.0,0.5360133604927072,0.5937260342340128
7357.671534306862,0.0,0.0,0.0,0.5349543769137017,0.5971767407795505
7359.271854370874,0.0,0.0,0.0,0.5338943196915918,0.6006302812153679
7360.872174434887,0.0,0.0,0.0,0.5328331884595812,0.6040866564476041
7362.4724944989,0.0,0.0,0.0,0.5317709828508739,0.6075458673823992
7364.072814562913,0.0,0.0,0.0,0.5307077024986759,0.6110079149258872
7365.673134626925,0.0,0.0,0.0,0.5296433470361916,0.6144727999842079
7367.273454690938,0.0,0.0,0.0,0.5285779160966254,0.617940523463499
7368.873774754951,0.0,0.0,0.0,0.5275114093131813,0.6214110862699005
7370.474094818964,0.0,0.0,0.0,0.5264438263190653,0.6248844893095461
7372.074414882976,0.0,0.0,0.0,0.5253802508660163,0.6283607334885758
7373.67473494699,0.0,0.0,0.0,0.5243280434501103,0.6318398197131294
7375.275055011002,0.0,0.0,0.0,0.5232747739408316,0.6353217488893407
7376.875375075015,0.0,0.0,0.0,0.5222204419763372,0.6388065219233496
7378.475695139028,0.0,0.0,0.0,0.521165047194785,0.6422941397212961
7380.076015203041,0.0,0.0,0.0,0.5201085892343342,0.6457846031893137
7381.676335267053,0.0,0.0,0.0,0.5190510677331422,0.6492779132335427
7383.276655331067,0.0,0.0,0.0,0.5179924823293666,0.6527740707601224
7384.876975395079,0.0,0.0,0.0,0.5169328326611665,0.6562730766751872
7386.477295459092,0.0,0.0,0.0,0.5158721183666997,0.6597749318848766
7388.077615523105,0.0,0.0,0.0,0.5148103390841232,0.6632796372953303
7389.677935587118,0.0,0.0,0.0,0.5137474944515968,0.6667871938126828
7391.27825565113,0.0,0.0,0.0,0.5126835841072778,0.6702976023430733
7392.878575715143,0.0,0.0,0.0,0.5116186076893241,0.6738108637926401
7394.478895779156,0.0,0.0,0.0,0.5105525648358934,0.6773269790675229
7396.079215843169,0.0,0.0,0.0,0.509485455185145,0.6808459490738555
7397.679535907181,0.0,0.0,0.0,0.5084172783752362,0.6843677747177775
7399.279855971195,0.0,0.0,0.0,0.5073480340443246,0.6878924569054293
7400.880176035207,0.0,0.0,0.0,0.5062777218305694,0.6914199965429442
7402.48049609922,0.0,0.0,0.0,0.5052063413721284,0.6949503945364626
7404.080816163233,0.0,0.0,0.0,0.5041338923071587,0.698483651792124
7405.681136227246,0.0,0.0,0.0,0.5030603742738197,0.7020197692160622
7407.281456291258,0.0,0.0,0.0,0.501985786910269,0.7055587477144173
7408.8817763552715,0.0,0.0,0.0,0.500910129854664,0.709100588193329
7410.482096419284,0.0,0.0,0.0,0.49983340274516386,0.712645291558931
7412.082416483297,0.0,0.0,0.0,0.49875560521992635,0.7153928269113327
7413.682736547309,0.0,0.0,0.0,0.49767673691710934,0.7173466600842295
7415.2830566113225,0.0,0.0,0.0,0.4965967974748704,0.7193019803678801
7416.883376675335,0.0,0.0,0.0,0.49551578653136885,0.7212587882221488
7418.483696739348,0.0,0.0,0.0,0.49443370372476214,0.7232170841069037
7420.084016803361,0.0,0.0,0.0,0.4933505486932076,0.7251768684820123
7421.6843368673735,0.0,0.0,0.0,0.4922747796251787,0.7271381418073396
7423.284656931386,0.0,0.0,0.0,0.49137165645847175,0.7291009045427533
7424.8849769953995,0.0,0.0,0.0,0.49046761709190134,0.7310651571481215
7426.485297059412,0.0,0.0,0.0,0.48956266121442626,0.7330309000833084
7428.0856171234245,0.0,0.0,0.0,0.4886567885150031,0.7349981338081821
7429.685937187438,0.0,0.0,0.0,0.48774999868258917,0.7369668587826105
7431.2862572514505,0.0,0.0,0.0,0.4868422914061429,0.7389370754664581
7432.886577315463,0.0,0.0,0.0,0.4859336663746211,0.740908784319593
7434.4868973794755,0.0,0.0,0.0,0.4850241232769813,0.7428819858018815
7436.087217443489,0.0,0.0,0.0,0.48411366180218063,0.7448566803731921
7437.6875375075015,0.0,0.0,0.0,0.48320228163917733,0.7468328684933888
7439.287857571514,0.0,0.0,0.0,0.4822899824769286,0.7488105506223398
7440.888177635527,0.0,0.0,0.0,0.4813767640043913,0.7507897272199132
7442.48849769954,0.0,0.0,0.0,0.4804626259105239,0.7527703987459733
7444.0888177635525,0.0,0.0,0.0,0.47954756788428354,0.7547525656603876
7445.689137827566,0.0,0.0,0.0,0.47863158961462704,0.7567362284230248
7447.289457891578,0.0,0.0,0.0,0.47771469079051276,0.7587213874937487
7448.889777955591,0.0,0.0,0.0,0.47679687110089797,0.7607080433324278
7450.490098019604,0.0,0.0,0.0,0.4758781302347395,0.7626961963989295
7452.090418083617,0.0,0.0,0.0,0.4749584678809958,0.7646858471531188
7453.690738147629,0.0,0.0,0.0,0.474037883728624,0.7666769960548633
7455.291058211642,0.0,0.0,0.0,0.47311637746658136,0.7686696435640299
7456.891378275655,0.0,0.0,0.0,0.47219394878382503,0.7706637901404865
7458.491698339668,0.0,0.0,0.0,0.4712705973693133,0.7726594362440975
7460.09201840368,0.0,0.0,0.0,0.47034632291200346,0.7746565823347309
7461.692338467694,0.0,0.0,0.0,0.46942112510085215,0.7766552288722548
7463.292658531706,0.0,0.0,0.0,0.4684950036248181,0.7786553763165336
7464.892978595719,0.0,0.0,0.0,0.4675679581728582,0.780657025127435
7466.493298659732,0.0,0.0,0.0,0.4666399884339293,0.782660175764827
7468.093618723745,0.0,0.0,0.0,0.46571109409699013,0.7846648286885742
7469.693938787757,0.0,0.0,0.0,0.46478127485099757,0.7866709843585448
7471.294258851771,0.0,0.0,0.0,0.4638505303849085,0.7886786432346061
7472.894578915783,0.0,0.0,0.0,0.46298102725633694,0.790687805776623
7474.494898979796,0.0,0.0,0.0,0.46212593830088483,0.7926984724444636
7476.095219043809,0.0,0.0,0.0,0.46126998956037774,0.7947106436979953
7477.695539107822,0.0,0.0,0.0,0.46041318074508464,0.7967243199970828
7479.295859171834,0.0,0.0,0.0,0.4595555115652729,0.7987395018015944
7480.896179235847,0.0,0.0,0.0,0.4586969817312105,0.8007561895713964
7482.49649929986,0.0,0.0,0.0,0.45783759095316484,0.8027743837663569
7484.096819363873,0.0,0.0,0.0,0.45697733894140474,0.8047940848463405
7485.697139427885,0.0,0.0,0.0,0.45611622540619773,0.8068152932712148
7487.297459491899,0.0,0.0,0.0,0.4552542500578111,0.8088380095008483
7488.897779555911,0.0,0.0,0.0,0.4543914126065138,0.8108622339951049
7490.498099619924,0.0,0.0,0.0,0.45352771276257325,0.8128879672138527
7492.098419683937,0.0,0.0,0.0,0.452663150236257,0.81491520961696
7493.69873974795,0.0,0.0,0.0,0.45179772473783386,0.8169439616642908
7495.299059811962,0.0,0.0,0.0,0.4509314359775712,0.818974223815713
7496.899379875976,0.0,0.0,0.0,0.4500642836657363,0.8210059965310952
7498.499699939988,0.0,0.0,0.0,0.44919626751259834,0.8230392802703012
7500.100020004001,0.0,0.0,0.0,0.44832738722842463,0.825074075493199
7501.700340068013,0.0,0.0,0.0,0.4474576425234831,0.8271103826596558
7503.300660132027,0.0,0.0,0.0,0.4465870331080411,0.8291482022295392
7504.900980196039,0.0,0.0,0.0,0.44571555869236756,0.8311875346627138
7506.501300260052,0.0,0.0,0.0,0.44484321898673007,0.8332283804190473
7508.101620324065,0.0,0.0,0.0,0.4439700137013958,0.835270739958408
7509.701940388078,0.0,0.0,0.0,0.4430959425466337,0.8373146137406602
7511.30226045209,0.0,0.0,0.0,0.44222100523271124,0.8393452008895634
7512.902580516104,0.0,0.0,0.0,0.44134520146989586,0.8403275659667295
7514.502900580116,0.0,0.0,0.0,0.4404685309684565,0.8413105395462516
7516.103220644129,0.0,0.0,0.0,0.43959099343866037,0.8422941217981902
7517.703540708142,0.0,0.0,0.0,0.438712588590775,0.8432783128926065
7519.303860772155,0.0,0.0,0.0,0.43783331613506954,0.844263112999559
7520.904180836167,0.0,0.0,0.0,0.4369531757818112,0.8452485222891092
7522.50450090018,0.0,0.0,0.0,0.43606804956913514,0.8462345409313167
7524.104820964193,0.0,0.0,0.0,0.43517880088247834,0.8472211690962422
7525.705141028206,0.0,0.0,0.0,0.43428867715793146,0.8482084069539452
7527.305461092218,0.0,0.0,0.0,0.4333976781037617,0.8491962546744861
7528.905781156232,0.0,0.0,0.0,0.43250580342823575,0.8501847124279259
7530.506101220244,0.0,0.0,0.0,0.43161305283962226,0.8511737803843236
7532.106421284257,0.0,0.0,0.0,0.43071942604618846,0.8521634587137397
7533.70674134827,0.0,0.0,0.0,0.429824922756201,0.8531537475862353
7535.307061412283,0.0,0.0,0.0,0.42892954267792865,0.8541446471718692
7536.907381476295,0.0,0.0,0.0,0.42803328551963815,0.8551361576407023
7538.5077015403085,0.0,0.0,0.0,0.4271361509895967,0.8561282791627952
7540.108021604321,0.0,0.0,0.0,0.42623813879607286,0.8571210119082071
7541.708341668334,0.0,0.0,0.0,0.4253392486473335,0.8581143560469988
7543.308661732346,0.0,0.0,0.0,0.42443948025164624,0.8591083117492305
7544.9089817963595,0.0,0.0,0.0,0.423538833317278,0.8601028791849625
7546.509301860372,0.0,0.0,0.0,0.4226373075524974,0.8610980585242545
7548.109621924385,0.0,0.0,0.0,0.42173490266557123,0.8620938499371669
7549.709941988398,0.0,0.0,0.0,0.42083161836476674,0.8630902535937605
7551.3102620524105,0.0,0.0,0.0,0.4199274543583524,0.8640872696640943
7552.910582116423,0.0,0.0,0.0,0.41902241035459503,0.8650848983182291
7554.5109021804365,0.0,0.0,0.0,0.41811648606176177,0.8660831397262256
7556.111222244449,0.0,0.0,0.0,0.4172096811881211,0.8670819940581432
7557.7115423084615,0.0,0.0,0.0,0.4163019954419402,0.8680814614840422
7559.311862372475,0.0,0.0,0.0,0.41539342853148575,0.8690815421739835
7560.9121824364875,0.0,0.0,0.0,0.41448398016502647,0.8700822362980263
7562.5125025005,0.0,0.0,0.0,0.41357365005082947,0.8710835440262312
7564.112822564513,0.0,0.0,0.0,0.41266243789716145,0.8720854655286588
7565.713142628526,0.0,0.0,0.0,0.41175034341229116,0.8730880009753688
7567.313462692538,0.0,0.0,0.0,0.4108373663044856,0.8740911505364212
7568.913782756551,0.0,0.0,0.0,0.40992350628201213,0.8750949143818765
7570.514102820564,0.0,0.0,0.0,0.4090087630531378,0.8760992926817954
7572.114422884577,0.0,0.0,0.0,0.40810814909124243,0.8771042856062371
7573.714742948589,0.0,0.0,0.0,0.4072392941971879,0.878109893325262
7575.315063012603,0.0,0.0,0.0,0.4063695955001519,0.8791161160089315
