mjd,r,err_r,i,err_i,g,err_g
56184.84782608696,20.135546916147966,0.037169526390316586,19.901580039279803,0.049116939763220936,20.783395608187327,0.12966912952809428
56187.891304347824,20.216551121112918,0.03776700722581367,19.96837349965229,0.0502231090752488,20.878674114715842,0.1403816691831728
56190.934782608696,20.300754198214825,0.03885008979779996,20.03664749623227,0.051509584167643174,20.97933236156588,0.153073458616502
56193.97826086957,20.386702603598216,0.04056978609020153,20.10504144507216,0.05298301524735959,21.08399748714256,0.16792299567164828
56197.02173913043,20.472651593328305,0.04300207169930802,20.17204765221951,0.05459878522371714,21.190864078347133,0.18500970123368243
56200.065217391304,20.55658989749891,0.04609625092288861,20.236071415168148,0.0562447477408759,21.297645815591242,0.20424262827546705
56203.108695652176,20.636314241685902,0.04966321540856222,20.29552421267087,0.0577468507713777,21.401576231061817,0.22528320907460855
56206.15217391304,20.709565712762064,0.053420144105876054,20.34894654946372,0.058905851901878394,21.499495792200154,0.24748535936252256
56209.19565217391,20.774227607581906,0.05708555485703988,20.39514750558518,0.059564923714019787,21.588060973006233,0.26988994595050764
56212.239130434784,20.828563632610745,0.06050190620713218,20.43333863611442,0.059696273371326776,21.664087988264278,0.29131298450959897
56215.282608695656,20.87145216121545,0.06374682246511548,20.463235007634808,0.05948293884047096,21.72499405187554,0.3105421438533825
56218.32608695652,20.9025587637764,0.06717528485498431,20.485099724088506,0.0593587677050315,21.76923635482721,0.32660088686144756
56221.36956521739,20.92239716295891,0.07133482840702078,20.49972071902085,0.05995753856563162,21.796611333901467,0.3389824378258609
56224.413043478264,20.93225953949902,0.07675250581466812,20.50832558654899,0.06193615537842303,21.808303493524008,0.34774760536675736
56227.45652173913,20.93403738544834,0.08370050389851064,20.51245480567344,0.06572147548103299,21.80666411323392,0.3534441887971433
56230.5,20.929983759850316,0.09209262065384125,20.513820335714314,0.0713415833267026,21.794803482683808,0.35689900693133664
56233.54347826087,20.922474274852952,0.10155636409625819,20.514174108709827,0.07846200956368515,21.776132954589112,0.3589855960327467
56236.586956521736,20.913809669840052,0.11158839838109362,20.51520246508295,0.08655920882557569,21.753975109342253,0.3604533496858123
56239.63043478261,20.906079469885107,0.12168675282820532,20.51845263193824,0.09508468928197365,21.731301339254866,0.36184889622034266
56242.67391304348,20.901085786041804,0.1314209125048192,20.525289397897048,0.10355346485348291,21.710598745357043,0.3635138142597467
56245.717391304344,20.900314410315026,0.14045148536286028,20.53687555082319,0.11157011807180114,21.693835518723716,0.36562467355272843
56248.760869565216,20.904936674651783,0.1485229126329369,20.554168084287284,0.11882376538685238,21.682485949372353,0.36824564663712545
56251.80434782609,20.91582703171598,0.15544662624221248,20.577922570113746,0.1250731124556563,21.67758240389089,0.3713762951901986
56254.84782608696,20.933584898535337,0.1610840007857282,20.608699361657475,0.13013180299984786,21.679772180041965,0.3749879472193801
56257.891304347824,20.95855301417017,0.16533302644358408,20.64686669467115,0.1338582359540919,21.68936665915833,0.3790482917710608
56260.934782608696,20.990827557553583,0.16811970546575664,20.692596924225764,0.1361515072883409,21.706376938410635,0.3835360909076011
56263.97826086957,21.030257454554384,0.1693937209722848,20.745853005794025,0.13695432477599928,21.73053438208189,0.3884478858842594
56267.02173913043,21.076431963871624,0.16912718857447023,20.80636303573729,0.1362636386828899,21.761297178612416,0.39379764327697975
56270.065217391304,21.128657233200062,0.16731507445676835,20.873581525367115,0.13414994405804848,21.79784594681329,0.3996094310074381
56273.108695652176,21.18592459610572,0.16397679518176247,20.946637595474943,0.1307869943157916,21.839073422055037,0.40590327017784167
56276.15217391304,21.246876463161158,0.1591627708452207,21.024273157752667,0.12649649455258818,21.88357570711836,0.41267616609591307
56279.19565217391,21.309780090349292,0.15298195340527376,21.104779257525855,0.12182085499505384,21.929655511971973,0.4198847308651112
56282.239130434784,21.372525050550163,0.14569401534641255,21.18594675906452,0.11765532543057308,21.97535059986592,0.4274425067137067
56285.282608695656,21.432665431578922,0.13795775948581554,21.265058039397466,0.11548554709798423,22.018501764406363,0.43525127491715365
56288.32608695652,21.487529292506764,0.13136468555231767,21.3389561908299,0.11770156944508772,22.056871672639392,0.44328470613964477
56291.36956521739,21.5344106755818,0.12921660660546794,21.404229901817704,0.12763848369650704,22.08831639158149,0.45172573202434624
56294.413043478264,21.570839111049676,0.13664835965257605,21.45753450099502,0.14872807395856463,22.11099493121904,0.4611215335726597
56297.45652173913,21.594889458737285,0.1584179136101295,21.496024709848562,0.18303200915122878,22.12358269023838,0.47247404239315566
56300.5,21.605463128775465,0.19578991429280773,21.51781133444914,0.23053321757509052,22.125441243138155,0.4871659686807858
