mjd,i,err_i,r,err_r,z,err_z,g,err_g
56917.66091954023,21.83277282307866,0.07690099887448837,21.99383613511889,0.07230786195166324,22.261850608244064,0.07968426495209527,22.855882911417105,0.08846089368596996
56920.706896551725,21.857819776397648,0.0755756730559429,22.016930171867198,0.07085306202985285,22.28755319103157,0.07844455065256734,22.873851545148916,0.08730540141960248
56923.752873563215,21.88300545223094,0.07405504162953126,22.040113106182197,0.06919953414611967,22.31341286195899,0.07701384272900154,22.8918128184522,0.08599085905606974
56926.79885057471,21.90829144695584,0.07235231604422251,22.06334896755144,0.06736026946988924,22.339390524640173,0.07540553462157625,22.90973923542022,0.08453117215232518
56929.84482758621,21.93363941243545,0.07048389262186362,22.08660223798073,0.06535128491808395,22.365446999092207,0.07363622924925235,22.927604608311984,0.08294261929615573
56932.8908045977,21.959011276628544,0.06846948086565983,22.10983807633145,0.06319175355664867,22.39154323882021,0.07172585011621423,22.945384249537355,0.08124379031086283
56935.9367816092,21.984369480591578,0.06633222521020939,22.13302255361149,0.0609041496292603,22.4176405660273,0.06969773285320002,22.963055160838675,0.07945549890330977
56938.98275862069,22.009677230016162,0.06409881386200436,22.15612289680997,0.05851441196872431,22.443700923332823,0.06757868633285247,22.980596216976142,0.07760066537933345
56942.028735632186,22.03489875894489,0.061799560890871436,22.179107738462328,0.056052124835282977,22.469687139857083,0.06539900467160434,22.99798834115489,0.07570416231741373
56945.074712643676,22.05999960278917,0.05946843522552617,22.201947368741088,0.05355070493081191,22.495563208977636,0.06319239962475937,23.015214669413496,0.07379261248203745
56948.120689655174,22.08494687729814,0.05714299095386313,22.224613986545915,0.051047563921794374,22.521294574540388,0.06099580644698523,23.032260701260586,0.07189412397771563
56951.166666666664,22.10970955967342,0.05486412630562836,22.247081945792786,0.048584182748292695,22.546848421797492,0.058848995754812346,23.049114433972196,0.07003794329893218
56954.21264367816,22.134258767649754,0.052675565315287,22.26932799292438,0.046205983070079185,22.572193968902088,0.05679390241126503,23.065766478171884,0.06825400369820729
56957.25862068965,22.158568032062497,0.05062292334302175,22.291331491576184,0.0439618123373908,22.597302754415807,0.054873567615769434,23.082210152589365,0.06657234606280596
56960.30459770115,22.182613558232607,0.0487522017126511,22.313074630356976,0.04190278454399414,22.622148916014105,0.05313059599739036,23.098441556233723,0.06502239478424748
56963.35057471264,22.206374471430877,0.04710758568166113,22.334542609842686,0.04008017623440945,22.646709455423462,0.05160507445374704,23.114459616612585,0.06363208460653616
56966.39655172414,22.22983304175016,0.04572852780361613,22.355723805143036,0.038542138869092836,22.670964484610415,0.05033200068839551,23.130266113067492,0.062426857916088194
56969.442528735635,22.252974883924843,0.044646304501618876,22.376609900777463,0.037329244236374806,22.69489744837835,0.049338426682759416,23.145865674765513,0.06142858462234999
56972.488505747126,22.275789127992347,0.04388050568994761,22.39719599508434,0.03646936408789689,22.718495318818185,0.048640700136059534,23.161265753371186,0.060654493763145884
56975.53448275862,22.298268557189584,0.043436147500330265,22.417480671972136,0.03597295969113364,22.74174875750619,0.0482423097958528,23.17647657090818,0.06011623776219953
