mjd,r,err_r,g,err_g,i,err_i
55457.98148148148,20.995314591937692,2.6519718707809417,21.612300307668292,2.5711463971922037,20.377863836735127,1.6072810495964258
55461.043209876545,20.995314591937692,2.726651349887812,21.612300307668292,2.643699051243839,20.377863836735127,1.6517315869747544
55464.10493827161,20.995314591937692,2.7897928783414208,21.612300307668292,2.705047016701415,20.377863836735127,1.6893610606191614
55467.166666666664,20.995314591937692,2.840675934828372,21.612300307668292,2.7544925540394916,20.377863836735127,1.7197352916541564
55470.22839506173,20.995314591937692,2.878706388549605,21.612300307668292,2.791460366431665,20.377863836735127,1.7424970415566552
55473.29012345679,20.995314591937692,2.9034267886056666,21.612300307668292,2.8155076093759934,20.377863836735127,1.757371962859524
55476.351851851854,20.995314591937692,2.914524374595322,21.612300307668292,2.826331684043524,20.377863836735127,1.7641732510698016
55479.41358024691,20.995314591937692,2.911836742169122,21.612300307668292,2.8237757513028887,20.377863836735127,1.7628049486393234
55482.47530864197,20.995314591937692,2.89535512865011,21.612300307668292,2.8078319334772344,20.377863836735127,1.7532638741616287
55485.53703703704,20.995314591937692,2.865225314446355,21.612300307668292,2.778642200352096,20.377863836735127,1.7356401712195622
55488.5987654321,20.995314591937692,2.82174616632834,21.612300307668292,2.736496965223654,23.661914253930007,35.208365348397166
55491.66049382716,20.995314591937692,2.7653658788460675,21.612300307668292,2.681831445948865,22.724984004944755,14.56707265743879
55494.72222222222,20.995314591937692,2.6966760000853736,21.612300307668292,2.615219874891624,22.195447192537085,8.728952808738814
55497.78395061728,20.995314591937692,2.616403357333804,21.612300307668292,2.5373676700730408,21.822756186010466,6.014013826203586
55500.845679012345,20.995314591937692,2.5254000266637826,25.905461889858007,127.72368909278498,21.536164037031313,4.463163285874818
55503.90740740741,23.566815928785264,25.896810625205113,23.777890299430673,17.280444600424907,21.30523902317616,3.4688164710265785
55506.96913580247,22.67008468120851,10.826539830119742,23.10042432401692,8.840959807815567,21.11394085443323,2.7817313458901936
55510.03086419753,22.188762372587473,6.598355662745982,22.689110697206626,5.747013558222601,20.952703155328294,2.2812019280800593
55513.09259259259,21.86301263605319,4.613766383809245,22.397485055985754,4.146704367874459,20.815321689401124,1.9018944651961813
55516.154320987655,21.621201901910993,3.464071147289764,22.175606074174887,3.1709984179291606,20.697519922480975,1.6054989858310476
55519.21604938272,21.433014516678632,2.7150444535969482,22.00027931113024,2.514876883043116,20.596209561569594,1.3681532295908896
55522.27777777778,21.28270437837559,2.188677204088657,21.85878341812449,2.043761326171407,20.509076147978924,1.1742788569671723
55525.33950617284,21.161010460146574,1.7985717701766737,21.743358790572607,1.689128893440195,20.43433115402493,1.0133196884295568
55528.4012345679,21.06200503629088,1.4977798205771358,21.648905534871524,1.412464245907473,20.370555638100598,0.8779074736825204
55531.46296296296,20.98165134686777,1.2586339996099076,21.571879016474732,1.1904925242391395,20.316597194402654,0.7627784864906458
55534.52469135803,20.91706505263067,1.063805272010005,21.50970426017831,1.0083515566988785,20.27149940292549,0.6641074142887552
55537.58641975309,20.866102762547015,0.9019173719073782,21.46044072280761,0.8561350123672713,20.23445188014733,0.5790841121534298
55540.648148148146,20.82711692003066,0.7652231913792209,21.422578161559827,0.7270143152525509,20.204753819941313,0.505637120837187
55543.70987654321,20.79880140461732,0.6482964486420174,21.39490565744979,0.6161595598601286,20.181786619198554,0.4422481346539191
55546.77160493827,20.780089376683144,0.5472588118182748,21.376423568761407,0.5200914062091014,20.164992776453687,0.38782264167507613
55549.833333333336,20.77008252379761,0.45930654796533715,21.366281698496522,0.43627869075792114,20.153859228339726,0.34159244180005743
55552.89506172839,20.767999811376146,0.38241437868692235,21.363733971530586,0.3628838998088846,20.147903910432895,0.3030302268259428
55555.956790123455,20.77313864591676,0.31515123739574374,21.36810376107522,0.29860362375760935,20.14666474120206,0.27175871782326877
55559.01851851852,20.784844081783937,0.2565737804748615,21.37875622323357,0.24257643603830478,20.149690513440575,0.24744264370273683
55562.08024691358,20.802483333884204,0.20618208724262402,21.39507535350699,0.19434649576293755,20.156533385435772,0.22966809737937027
55565.141975308645,20.825423906684257,0.16393015124507113,21.416444366778208,0.15387898356002278,20.166742822857117,0.21784031563266334
55568.2037037037,20.853014390550353,0.13026218432065187,21.442228640515278,0.12160498198743976,20.179860968028596,0.2111477875734661
55571.265432098764,20.884567566645252,0.10602240157253164,21.47176097416477,0.09835583790828219,20.195419513438893,0.20861919503663678
55574.32716049383,20.919345992363844,0.09182040435815,21.504329375901627,0.0847684429769526,20.21293823210491,0.2092464802111865
55577.38888888889,20.956550755674538,0.08670500104480848,21.539168022239345,0.07996211160774531,20.231925364688927,0.21211238631679621
55580.450617283954,20.995314591937692,0.08768410781952113,21.575452441788997,0.0810237010561192,20.251880074092206,0.2164742211620624
55583.51234567901,21.03470100611743,0.09125764069882103,21.612300307668292,0.08455069156349003,20.27229714252374,0.22179237465856166
55586.57407407407,21.073711335876606,0.09494994934083323,21.648779396892294,0.08817968237338575,20.29267399431291,0.2277167715400985
55589.635802469136,21.11130166998438,0.09757123832525766,21.683924165016872,0.09081047756822935,20.312519975054965,0.2340492548103189
55592.6975308642,21.146411012719433,0.09890417404625579,21.716761852545993,0.09227052064489528,20.331367608234693,0.24069529866904646
55595.75925925926,21.1780008997064,0.09935584638183864,21.746347987267022,0.09296339247507458,20.348785301778427,0.2476137267511143
55598.82098765432,21.205104798890147,0.09962498130231326,21.771809591175977,0.09354516758331946,20.364390721950024,0.25477107035819874
55601.88271604938,21.226883297412556,0.10033312760362673,21.792392553295162,0.09458031343552212,20.377863836735127,0.2621067892491128
