mjd,r,err_r,g,err_g,i,err_i,z,err_z
56908.666666666664,19.587379428867102,0.3355285004845018,19.640567622404774,0.3355285004839706,19.553713853866242,0.33552850048404115,19.811288940124083,0.33552850051173255
56911.708333333336,19.6365198699112,0.33983852614161963,19.68970806344865,0.33983852614099025,19.602854294910205,0.33983852614108595,19.86042938116839,0.3398385261711075
56914.75,19.687036867815703,0.34321158290511505,19.7402250613529,0.3432115829043682,19.653371292814562,0.3432115829045016,19.910946379073124,0.34321158293721393
56917.791666666664,19.73886332725519,0.3455558327161981,19.792051520792114,0.34555583271532553,19.705197752253877,0.34555583271549023,19.962772838512855,0.3455558327513207
56920.833333333336,19.791926587094164,0.346778559841149,19.845114780630787,0.3467785598401416,19.758261012092678,0.34677855984033973,20.015836098352114,0.3467785598797884
56923.875,19.846147984345148,0.34678751442079897,19.899336177881455,0.34678751441965255,19.81248240934348,0.34678751441989014,20.070057495603407,0.34678751446353784
56926.916666666664,19.90144246668786,0.34549256049563787,19.95463066022381,0.34549256049433463,19.86777689168598,0.34549256049460636,20.125351977946444,0.3454925605431626
56929.958333333336,19.95771827549594,0.34280765972296984,20.010906469031504,0.3428076597215085,19.924052700493828,0.342807659721817,20.18162778675487,0.34280765977609906
56933.0,20.01487672549817,0.3386532174750727,20.068064919033315,0.33865321747344507,19.981211150495803,0.33865321747378746,20.238786236757484,0.338653217534813
56936.041666666664,20.072812111397774,0.3329588110382095,20.12600030493246,0.3329588110364058,20.039146536395144,0.33295881103677977,20.2967216226575,0.33295881110577036
56939.083333333336,20.13141177570268,0.3256663105042754,20.18459996923689,0.32566631050230604,20.09774620069976,0.3256663105026919,20.355321286962855,0.3256663105811337
56942.125,20.190556375316966,0.3167333928126802,20.243744568850662,0.316733392810567,20.156890800313757,0.31673339281095525,20.414465886577624,0.3167333929006864
56945.166666666664,20.25012038660304,0.30613744096538376,20.303308580136196,0.3061374409631402,20.21645481159949,0.3061374409635096,20.474029897864206,0.30613744106681307
56948.208333333336,20.309972889089273,0.29387981907254745,20.363161082621847,0.2938798190702033,20.27630731408539,0.29387981907052757,20.533882400350972,0.2938798191902701
56951.25,20.369978666108068,0.27999052953658726,20.42316685964,0.27999052953417397,20.3363130911038,0.2799905295343959,20.593888177370335,0.2799905296742824
56954.291666666664,20.429999655778982,0.26453330923270957,20.483187849310248,0.2645333092303072,20.396334080774334,0.26453330923041585,20.653909167041856,0.2645333093950769
56957.333333333336,20.48989677730242,0.24761133907519345,20.543084970833018,0.2476113390728904,20.456231202297353,0.24761133907277566,20.71380628856593,0.24761133926837386
56960.375,20.549532145123408,0.22937398404466727,20.602720338653313,0.2293739840426034,20.515866570117936,0.2293739840421746,20.773441656387604,0.22937398427678593
56963.416666666664,20.60877166709251,0.21002545580314308,20.66195986062165,0.21002545580146667,20.575106092086607,0.21002545580062523,20.83268117835738,0.210025456085073
56966.458333333336,20.667488002659134,0.18983719591815368,20.7206761961875,0.18983719591711956,20.633822427652746,0.18983719591564638,20.891397513924694,0.1898371962647217
