mjd,r,err_r,i,err_i,g,err_g,z,err_z,B,err_B
55537.15979381443,25.079071163841384,308.3586366947837,,-80.65054254469511,24.196304165352608,101.88438334357606,,-29.635114841265352,23.30951585493438,61.20294675511267
55540.21134020619,25.079071163841384,308.7516365694233,,-80.74076179736707,26.223011796746395,659.8059294029567,,-29.664904551975333,23.279957804173822,59.66151398329922
55543.262886597935,25.079071163841384,308.9186953435523,,-80.76612850190403,25.460715474808964,327.20384749398465,,-29.666960298670094,23.276644983029264,59.54008799624511
55546.31443298969,25.079071163841384,308.89753610593465,,-80.73487448611705,25.09913763204537,234.5650768672509,,-29.643518943097398,23.294864819581935,60.57603610738671
55549.365979381444,25.079071163841384,308.6924075562313,,-80.64635611257822,24.88511261525822,192.5300467100936,,-29.593569761093683,23.33026794662663,62.58242434478587
55552.4175257732,25.079071163841384,308.2758332770313,,-80.4915632076547,24.745201530742712,169.0899794671366,,-29.51305738799569,23.378650049979992,65.3979085113862
55555.469072164946,27.045983229408886,1882.5031621002324,,-80.25332171818312,24.646229652922003,154.09085235660223,,-29.394988871692757,23.435815534957356,68.8487277131006
55558.5206185567,25.638755973498732,513.2905338815281,,-79.90627166588266,24.569698752514448,143.2040351844138,,-29.229473883073318,23.49753828665174,72.71965958363029
55561.572164948455,25.079071163841384,305.01005249946456,,-79.4167887389479,24.504267247779225,134.25975279497217,,-29.003755707807876,23.559642720648206,76.73722092601183
55564.62371134021,24.727404268319493,219.05052320713676,27.54766031531092,2389.2703380122043,24.44299120314051,126.1092037512393,,-28.702305585886645,23.618220559806694,80.572448266466
55567.67525773196,24.47022016649558,171.13848022308986,25.58040305404036,385.7698005303436,24.382092496575595,118.18568707104657,,-28.307054045531896,23.669967830802598,83.86975720823678
55570.72680412371,24.267204816633196,140.037696220861,24.946034368420595,211.76172802587146,24.320205818737573,110.28351665605774,26.272339241285685,591.6740551249977,23.71257616869892,86.30016609526898
55573.778350515466,24.100242965578712,117.91525547352332,24.566082736573286,146.21824702155075,24.257744141957435,102.40951811603932,25.179475689140858,211.22431522645638,23.745066385723497,87.62369246653869
55576.82989690721,23.9602566139446,101.2042837854729,24.300104700333925,111.4562624984366,24.196304165352608,94.67021651738239,24.67701115680793,129.04096759233119,23.76794685370735,87.73604291989746
55579.88144329897,23.84247163299382,88.03324123991663,24.100737723440588,89.66319480178701,24.13814388159112,87.19164510776679,24.35931736795957,92.71667506713155,23.783134393390455,86.67879158252121
55582.93298969072,23.74436189865935,77.30866603340205,23.94665682840206,74.5238080143874,24.08577973747557,80.07195484140779,24.135351152490763,71.92350220519604,23.793667664880637,84.6098326459591
55585.98453608248,23.66464857452156,68.3327857665106,23.82674098303548,63.21933317675872,24.041723245735312,73.3611793275965,23.969897158646965,58.19287094989586,23.803318255285973,81.74941918059396
55589.036082474224,23.60278016483084,60.624795676670715,23.734679569101914,54.28827109212021,24.008345371843724,67.05845125750251,23.84588674837721,48.21503949762478,23.81622335320096,78.32378243237456
55592.08762886598,23.55865481184533,53.82884898999221,23.66671693934351,46.88304734178257,23.98783989920044,61.117100687361784,23.753945862885963,40.41670878700208,23.83663102892465,74.521834501174
